"";"pluv";"v.rel";"v.rel2";"v.abs";"pluv.m";"afluente";"defluente";"afluente.m"
"2014-01-13";2,8;54,4;42,0609058684521;533963200;1,93666666666667;1531872;2782080;1441411,2
"2014-01-14";23,6;54,4;42,0609058684521;533963200;2,72333333333333;2667168;2937600;1472486,4
"2014-01-15";9;54,3;41,9835880267822;532981650;3,02333333333333;2139264;2998080;1499068,8
"2014-01-16";1,9;54,2;41,9062701851122;532000100;3,08666666666667;1550016;2920320;1515081,6
"2014-01-17";1,2;54;41,7516345017724;530037000;3,12666666666667;1331424;2963520;1514707,2
"2014-01-18";6,1;54;41,7516345017724;530037000;3,33;2762208;2963520;1573372,8
"2014-01-19";0,1;53,8;41,5969988184325;528073900;3,33333333333333;1296864;2911680;1578268,8
"2014-01-20";0;53,6;41,4423631350925;526110800;3,33333333333333;861408;2782080;1559721,6
"2014-01-21";0;53,4;41,2877274517527;524147700;3,33333333333333;644544;3015360;1560672
"2014-01-22";0;53,2;41,1330917684128;522184600;3,22666666666667;1489536;3119040;1568246,4
"2014-01-23";0,9;53;40,9784560850729;520221500;3,25333333333333;1110240;2678400;1556380,8
"2014-01-24";3,6;52,9;40,9011382434029;519239950;3,10333333333333;1420416;3196800;1530028,8
"2014-01-25";1,9;52,6;40,6691847183931;516295300;3,13666666666667;858816;3127680;1488499,2
"2014-01-26";0,1;52,5;40,5918668767231;515313750;3,14;1117152;2946240;1446508,8
"2014-01-27";0;52,3;40,4372311933832;513350650;3,14;1134432;2868480;1446537,6
"2014-01-28";0;52,1;40,2825955100433;511387550;3,12666666666667;1276992;3164832;1428134,4
"2014-01-29";0,5;51,9;40,1279598267034;509424450;3,06;854496;3110400;1397433,6
"2014-01-30";0;51,6;39,8960063016936;506479800;2,94;966816;3024000;1360022,4
"2014-01-31";0;51,4;39,7413706183537;504516700;2,88;546912;3153600;1313337,6
"2014-02-01";0;51,1;39,5094170933438;501572050;2,81;554688;2946240;1280332,8
"2014-02-02";0;50,9;39,3547814100039;499608950;2,80666666666667;794016;3153600;1261929,6
"2014-02-03";0,2;50,6;39,1228278849941;496664300;2,78333333333333;451008;2894400;1194998,4
"2014-02-04";0;50,4;38,9681922016542;494701200;2,33;536544;3006720;1165392
"2014-02-05";0,1;50,1;38,7362386766443;491756550;2,26666666666667;408672;3153600;1148428,8
"2014-02-06";0;49,8;38,5042851516345;488811900;2,26666666666667;303264;3144960;1125734,4
"2014-02-07";0,1;49,6;38,3496494682946;486848800;2,27;416448;3067200;1105401,6
"2014-02-08";0;49,3;38,1176959432848;483904150;2,22333333333333;226368;3006720;1080028,8
"2014-02-09";0,9;49;37,8857424182749;480959500;2,24666666666667;584064;2954880;1044921,6
"2014-02-10";0,8;48,8;37,731106734935;478996400;2,25;768960;2885760;1051660,8
"2014-02-11";0,1;48,6;37,5764710515951;477033300;1,79666666666667;518400;2972160;1037433,6
"2014-02-12";0;48,3;37,3445175265853;474088650;1,70333333333333;374976;2980800;998870,4
"2014-02-13";0;48;37,1125640015754;471144000;0,916666666666666;278208;2989440;919238,4
"2014-02-14";10,6;47,9;37,0352461599055;470162450;0,97;1453248;3075840;896371,2
"2014-02-15";18,9;47,8;36,9579283182355;469180900;1,53666666666667;2430432;2972160;925718,4
"2014-02-16";3,1;47,7;36,8806104765656;468199350;1,6;1465344;2687040;930182,4
"2014-02-17";13;47,7;36,8806104765656;468199350;1,83;2749248;2609280;929750,4
"2014-02-18";1;47,6;36,8032926348956;467217800;1,86;2193696;3006720;959644,8
"2014-02-19";0;47,4;36,6486569515557;465254700;1,86;635904;2851200;952128
"2014-02-20";0;47,1;36,4167034265459;462310050;1,86;618624;2989440;951264
"2014-02-21";0;46,9;36,262067743206;460346950;1,86;464832;2954880;917107,2
"2014-02-22";0,1;46,7;36,1074320598661;458383850;1,83333333333333;1353888;2998080;925228,8
"2014-02-23";5,7;46,6;36,0301142181961;457402300;1,90333333333333;1087776;2669760;914140,8
"2014-02-24";0,1;46,3;35,7981606931863;454457650;1,84333333333333;425088;2963520;899683,2
"2014-02-25";6,2;46,1;35,6435250098464;452494550;2,04666666666667;1018656;2816640;896400
"2014-02-26";2,6;46;35,5662071681764;451513000;2,13333333333333;1111104;2738880;895622,4
"2014-02-27";0,8;45,8;35,4115714848365;449549900;2,16;1088640;2851200;889344
"2014-02-28";9;45,6;35,2569358014966;447586800;2,44333333333333;1007424;2833920;894441,6
"2014-03-01";39,2;45,8;35,4115714848365;449549900;3,75;4694112;2704320;1018684,8
"2014-03-02";0,1;45,7;35,3342536431666;448568350;3,75333333333333;1456704;2669760;1049011,2
"2014-03-03";0,1;45,6;35,2569358014966;447586800;3,75666666666667;1303776;2263680;1073980,8
"2014-03-04";0;45,4;35,1023001181568;445623700;3,75666666666667;1151712;2695680;1085904
"2014-03-05";5,3;45,3;35,0249822764868;444642150;3,92666666666667;1358208;2540160;1116144
"2014-03-06";2,7;45,2;34,9476644348169;443660600;4,01666666666667;1308096;2538432;1141862,4
"2014-03-07";0,2;45;34,793028751477;441697500;4,02;1123200;2669760;1165680
"2014-03-08";36,1;45,2;34,9476644348169;443660600;5,22333333333333;4024512;2436480;1289721,6
"2014-03-09";9,2;45,3;35,0249822764868;444642150;5,52666666666667;3805056;2453760;1402675,2
"2014-03-10";0;45,2;34,9476644348169;443660600;5,52666666666667;1122336;2557440;1432540,8
"2014-03-11";0;45;34,793028751477;441697500;5,49666666666667;1135296;2738880;1450915,2
"2014-03-12";15,6;44,9;34,715710909807;440715950;5,99;1618272;2669760;1479225,6
"2014-03-13";4,3;44,8;34,6383930681371;439734400;6,13;1301184;2548800;1505318,4
"2014-03-14";9,7;44,7;34,5610752264671;438752850;6,45333333333333;1734048;2669760;1550620,8
"2014-03-15";1,3;44,5;34,4064395431272;436789750;6,49666666666667;1348704;2704320;1586304
"2014-03-16";4,3;44,4;34,3291217014573;435808200;6,28666666666667;1068768;2609280;1573488
"2014-03-17";0,2;44,2;34,1744860181174;433845100;5,66333333333333;857088;2479680;1521043,2
"2014-03-18";17,5;44,1;34,0971681764474;432863550;6,14333333333333;1607040;2842560;1525766,4
"2014-03-19";0;43,9;33,9425324931075;430900450;5,71;1030752;2574720;1468483,2
"2014-03-20";8,9;43,8;33,8652146514376;429918900;5,97333333333333;1397952;2721600;1441958,4
"2014-03-21";6,9;43,7;33,7878968097676;428937350;6,20333333333333;1485216;2557440;1470268,8
"2014-03-22";16,9;43,8;33,8652146514376;429918900;6,76666666666667;3837024;2522880;1577548,8
"2014-03-23";1,9;43,8;33,8652146514376;429918900;6,83;1858464;2496960;1624003,2
"2014-03-24";1,3;43,7;33,7878968097676;428937350;6,87;1332288;2263680;1623283,2
"2014-03-25";0,1;43,5;33,6332611264277;426974250;6,68333333333333;1016928;2574720;1620921,6
"2014-03-26";0;43,3;33,4786254430878;425011150;6,68;1013472;2566080;1640534,4
"2014-03-27";0;43,2;33,4013076014179;424029600;6,47333333333333;789696;2540160;1632902,4
"2014-03-28";0;43;33,246671918078;422066500;6,38666666666667;892512;2583360;1625616
"2014-03-29";0;42,8;33,0920362347381;420103400;6,36;1039392;2531520;1623974,4
"2014-03-30";0,1;42,7;33,0147183930681;419121850;6,06333333333333;1101600;2600640;1627113,6
"2014-03-31";11,6;42,6;32,9374005513982;418140300;5,14333333333333;1848096;2177280;1532246,4
"2014-04-01";9,5;42,6;32,9374005513982;418140300;5,45666666666667;1919808;2669760;1547683,2
"2014-04-02";10,2;42,5;32,8600827097282;417158750;5,79333333333333;2013984;2462400;1571356,8
"2014-04-03";0,8;42,5;32,8600827097282;417158750;5,82;2026944;2540160;1600531,2
"2014-04-04";0,1;42,4;32,7827648680583;416177200;5,64666666666667;1466208;2401920;1604131,2
"2014-04-05";0,1;42,2;32,6281291847184;414214100;5,56;1172448;2471040;1599609,6
"2014-04-06";0,1;42,2;32,6281291847184;414214100;5,55666666666667;1791936;2592000;1621900,8
"2014-04-07";0;42,1;32,5508113430484;413232550;4,35333333333333;1328832;2496960;1532044,8
"2014-04-08";0;41,9;32,3961756597085;411269450;4,04666666666667;1008288;2574720;1438819,2
"2014-04-09";0,1;41,7;32,2415399763686;409306350;4,05;790560;2548800;1427760
"2014-04-10";0,1;41,6;32,1642221346987;408324800;4,05333333333333;1018656;2531520;1423872
"2014-04-11";0;41,4;32,0095864513588;406361700;3,53333333333333;1097280;2522880;1406505,6
"2014-04-12";0,4;41,2;31,8549507680189;404398600;3,40333333333333;691200;2626560;1386172,8
"2014-04-13";34,3;41,3;31,9322686096889;405380150;4,22333333333333;3776544;2488320;1454256
"2014-04-14";0;41,3;31,9322686096889;405380150;4,18;2093472;2134944;1479081,6
"2014-04-15";1;41,2;31,8549507680189;404398600;4,07;662688;2341440;1465545,6
"2014-04-16";27,1;41,5;32,0869042930288;407343250;4,96666666666667;5037120;2083968;1604880
"2014-04-17";0;41,4;32,0095864513588;406361700;4,38333333333333;2058048;2380320;1619913,6
"2014-04-18";0;41,4;32,0095864513588;406361700;4,38333333333333;1804032;2416608;1645689,6
"2014-04-19";0;41,3;31,9322686096889;405380150;4,08666666666667;1960416;2306880;1664438,4
"2014-04-20";0,4;41,3;31,9322686096889;405380150;3,87;1384128;2096064;1661068,8
"2014-04-21";0,1;41,2;31,8549507680189;404398600;3,31;1389312;2177280;1579478,4
"2014-04-22";0;41,1;31,777632926349;403417050;3,24666666666667;953856;2177280;1549324,8
"2014-04-23";0;40,9;31,6229972430091;401453950;3,20333333333333;1014336;2453760;1538726,4
"2014-04-24";1,6;40,8;31,5456794013391;400472400;3,25333333333333;1201824;2384640;1544889,6
"2014-04-25";0,1;40,6;31,3910437179992;398509300;3,25666666666667;801792;2315520;1537833,6
"2014-04-26";0,1;40,5;31,3137258763293;397527750;3,26;767232;2427840;1537084,8
"2014-04-27";0;40,3;31,1590901929894;395564650;3,26;997920;2177280;1540598,4
"2014-04-28";0;40,2;31,0817723513194;394583100;3,26;851040;2177280;1534320
"2014-04-29";0;40,1;31,0044545096495;393601550;3,25666666666667;888192;2445120;1527206,4
"2014-04-30";0;39,9;30,8498188263096;391638450;2,87;710208;2341440;1489276,8
"2014-05-01";0;39,7;30,6951831429697;389675350;2,55333333333333;747360;2177280;1450195,2
"2014-05-02";0;39,6;30,6178653012997;388693800;2,21333333333333;827712;2177280;1410652,8
"2014-05-03";0;39,5;30,5405474596298;387712250;2,18666666666667;930528;2358720;1374105,6
"2014-05-04";0;39,3;30,3859117762899;385749150;2,18333333333333;822528;2177280;1352649,6
"2014-05-05";0;39,2;30,3085939346199;384767600;2,18;563328;2177280;1332345,6
"2014-05-06";0,1;39;30,15395825128;382804500;2,18;609984;2522880;1292947,2
"2014-05-07";0,1;38,8;29,9993225679401;380841400;2,18333333333333;885600;2488320;1278172,8
"2014-05-08";0;38,6;29,8446868846002;378878300;2,18333333333333;605664;2427840;1264752
"2014-05-09";0,1;38,4;29,6900512012603;376915200;2,18333333333333;716256;2488320;1262275,2
"2014-05-10";0;38,3;29,6127333595904;375933650;2,18;830304;2298240;1255996,8
"2014-05-11";0,4;38,1;29,4580976762505;373970550;2,19333333333333;496800;2177280;1235980,8
"2014-05-12";0;38;29,3807798345805;372989000;2,18;779328;2013120;1238918,4
"2014-05-13";0;37,8;29,2261441512406;371025900;1,03666666666667;235008;2358720;1120867,2
"2014-05-14";0,1;37,6;29,0715084679007;369062800;1,04;563328;2177280;1069862,4
"2014-05-15";0;37,4;28,9168727845609;367099700;1,00666666666667;534816;2462400;1065600
"2014-05-16";0;37,4;28,9168727845609;367099700;0,103333333333333;1115424;2393280;934876,8
"2014-05-17";0;37,2;28,762237101221;365136600;0,103333333333333;820800;2419200;893635,2
"2014-05-18";0;37,1;28,684919259551;364155050;0,103333333333333;1136160;2177280;871372,8
"2014-05-19";9,9;37;28,6076014178811;363173500;0,433333333333333;1391040;2194560;852393,6
"2014-05-20";0,2;36,9;28,5302835762111;362191950;0,426666666666667;1086912;2318112;842486,4
"2014-05-21";0;36,7;28,3756478928712;360228850;0,423333333333333;522720;2220480;813600
"2014-05-22";0;36,5;28,2210122095313;358265750;0,423333333333333;353376;2306880;793584
"2014-05-23";13,4;36,4;28,1436943678614;357284200;0,87;1415232;2168640;806947,2
"2014-05-24";6,9;36,4;28,1436943678614;357284200;1,04666666666667;1459296;2289600;815529,6
"2014-05-25";0,5;36,3;28,0663765261914;356302650;1,06;1288224;1995840;831744
"2014-05-26";2,8;36,2;27,9890586845215;355321100;1,15;1048032;2013120;841104
"2014-05-27";2,8;36,1;27,9117408428515;354339550;1,24333333333333;1188000;2168640;847440
"2014-05-28";0,1;36;27,8344230011816;353358000;1,24666666666667;1030752;2246400;853430,4
"2014-05-29";0;35,8;27,6797873178417;351394900;1,24666666666667;1074816;2237760;859651,2
"2014-05-30";0;35,7;27,6024694761717;350413350;1,24666666666667;907200;2168640;866217,6
"2014-05-31";0;35,6;27,5251516345018;349431800;1,24666666666667;1163808;2315520;880099,2
"2014-06-01";0;35,5;27,4478337928318;348450250;1,24666666666667;1230336;2298240;893520
"2014-06-02";12,6;35,4;27,3705159511619;347468700;1,66666666666667;1442016;2168640;910569,6
"2014-06-03";0,4;35,3;27,2931981094919;346487150;1,68;1041120;2280960;917856
"2014-06-04";0;35,2;27,215880267822;345505600;1,68;1480032;2237760;948412,8
"2014-06-05";0;35,1;27,138562426152;344524050;1,67666666666667;1167264;2350080;966988,8
"2014-06-06";0;34,9;26,9839267428121;342560950;1,67333333333333;870912;2376000;966499,2
"2014-06-07";1,4;34,8;26,9066089011422;341579400;1,72;1162080;2090880;985046,4
"2014-06-08";0,1;34,7;26,8292910594722;340597850;1,72;886464;2393280;990720
"2014-06-09";0;34,6;26,7519732178023;339616300;1,72;794880;2030400;989539,2
"2014-06-10";0;34,4;26,5973375344624;337653200;1,70666666666667;1066176;2350080;1008518,4
"2014-06-11";0,5;34,3;26,5200196927924;336671650;1,72333333333333;946944;2168640;1014105,6
"2014-06-12";0,1;34,2;26,4427018511225;335690100;1,72666666666667;1003968;2168640;1039737,6
"2014-06-13";0;34;26,2880661677826;333727000;1,72333333333333;721440;2350080;1045008
"2014-06-14";0,1;33,9;26,2107483261126;332745450;1,72666666666667;1190592;2358720;1066867,2
"2014-06-15";0;33,8;26,1334304844427;331763900;1,72666666666667;1175040;2168640;1068854,4
"2014-06-16";0;33,7;26,0561126427727;330782350;1,72666666666667;1085184;2220480;1077667,2
"2014-06-17";0;33,5;25,9014769594328;328819250;1,72666666666667;945216;2332800;1071302,4
"2014-06-18";0,1;33,4;25,8241591177629;327837700;1,4;1010016;2376000;1058601,6
"2014-06-19";0;33,3;25,746841276093;326856150;1,39333333333333;860544;2324160;1051056
"2014-06-20";0,1;33,1;25,592205592753;324893050;1,39666666666667;710208;2056320;1057305,6
"2014-06-21";0;33;25,5148877510831;323911500;1,39666666666667;702432;2168640;1068940,8
"2014-06-22";0;32,8;25,3602520677432;321948400;0,95;419904;2232576;1035763,2
"2014-06-23";0;32,6;25,2056163844033;319985300;0,72;435456;2211840;1001635,2
"2014-06-24";0,1;32,4;25,0509807010634;318022200;0,706666666666667;471744;2367360;974419,2
"2014-06-25";0,1;32,2;24,8963450177235;316059100;0,616666666666667;589248;2436480;959126,4
"2014-06-26";0;32;24,7417093343836;314096000;0,523333333333333;500256;2255040;936201,6
"2014-06-27";0,1;31,8;24,5870736510437;312132900;0,523333333333333;497664;2583360;918432
"2014-06-28";0,1;31,6;24,4324379677038;310169800;0,526666666666667;501984;2496960;899337,6
"2014-06-29";0;31,5;24,3551201260339;309188250;0,526666666666667;618624;2401920;889718,4
"2014-06-30";0,1;31,3;24,200484442694;307225150;0,53;463968;2125440;866390,4
"2014-07-01";0;31,1;24,0458487593541;305262050;0,53;435456;2433888;839894,4
"2014-07-02";0;30,9;23,8912130760142;303298950;0,11;448416;2426112;806774,4
"2014-07-03";0;30,7;23,7365773926743;301335850;0,0966666666666667;381024;2350080;784771,2
"2014-07-04";0;30,5;23,5819417093344;299372750;0,0966666666666667;520128;2393280;752774,4
"2014-07-05";0;30,3;23,4273060259945;297409650;0,0966666666666667;425952;2410560;728064
"2014-07-06";0;30,1;23,2726703426546;295446550;0,0966666666666667;293760;2255040;708825,6
"2014-07-07";0;29,9;23,1180346593147;293483450;0,05;366336;2272320;682300,8
"2014-07-08";0,7;29,7;22,9633989759748;291520350;0,07;266976;2255040;661651,2
"2014-07-09";14;29,5;22,8087632926349;289557250;0,536666666666667;622080;2186784;655891,2
"2014-07-10";7,4;29,4;22,7314454509649;288575700;0,783333333333333;701568;2030400;643737,6
"2014-07-11";6,5;29,3;22,654127609295;287594150;0,983333333333333;916704;2073600;642729,6
"2014-07-12";0,1;29,2;22,5768097676251;286612600;0,983333333333333;917568;2108160;639849,6
"2014-07-13";0;29;22,4221740842852;284649500;0,983333333333333;806976;2125440;642700,8
"2014-07-14";0;28,9;22,3448562426152;283667950;0,98;470880;2090880;618710,4
"2014-07-15";0;28,7;22,1902205592753;281704850;0,98;851904;2142720;607939,2
"2014-07-16";0;28,5;22,0355848759354;279741750;0,98;404352;2306880;585244,8
"2014-07-17";0,1;28,4;21,9582670342655;278760200;0,983333333333333;432000;2151360;568137,6
"2014-07-18";0;28,2;21,8036313509256;276797100;0,98;452736;2125440;549561,6
"2014-07-19";0,1;28;21,6489956675857;274834000;0,983333333333333;579744;2168640;540201,6
"2014-07-20";0;27,8;21,4943599842458;272870900;0,98;259200;2168640;525168
"2014-07-21";0;27,7;21,4170421425758;271889350;0,98;502848;2030400;518515,2
"2014-07-22";0;27,5;21,2624064592359;269926250;0,98;242784;2219616;512611,2
"2014-07-23";0;27,3;21,107770775896;267963150;0,98;431136;2194560;512467,2
"2014-07-24";0;27,1;20,9531350925561;266000050;0,976666666666667;394848;2211840;509904
"2014-07-25";8,3;26,9;20,7984994092162;264036950;1,25;476928;2194560;506160
"2014-07-26";0,1;26,8;20,7211815675463;263055400;1,25333333333333;687744;1988064;512409,6
"2014-07-27";0,2;26,6;20,5665458842064;261092300;1,25666666666667;560736;2116800;514512
"2014-07-28";2,9;26,5;20,4892280425364;260110750;1,35;814752;1935360;524937,6
"2014-07-29";0,1;26,4;20,4119102008665;259129200;1,35333333333333;698976;2099520;527616
"2014-07-30";0;26,3;20,3345923591965;258147650;1,35;992736;2168640;545241,6
"2014-07-31";0;26,1;20,1799566758566;256184550;1,35;863136;2168640;559497,6
"2014-08-01";0,1;26;20,1026388341867;255203000;1,35333333333333;762048;2289600;569952
"2014-08-02";0;25,8;19,9480031508468;253239900;1,35333333333333;876960;2220480;586483,2
"2014-08-03";0,1;25,7;19,8706853091768;252258350;1,35666666666667;711072;2168640;592848
"2014-08-04";0,1;25,6;19,7933674675069;251276800;1,36;810432;2013120;605664
"2014-08-05";0;25,4;19,638731784167;249313700;1,36;698976;2193696;619171,2
"2014-08-06";0;25,3;19,561413942497;248332150;1,36;713664;2099520;630748,8
"2014-08-07";0;25,1;19,4067782591572;246369050;1,33666666666667;480384;2134080;637862,4
"2014-08-08";0;24,9;19,2521425758173;244405950;0,87;485568;2237760;633312
"2014-08-09";0;24,8;19,1748247341473;243424400;0,623333333333333;548640;2073600;628214,4
"2014-08-10";0;24,6;19,0201890508074;241461300;0,406666666666667;523584;2116800;615110,4
"2014-08-11";0;24,5;18,9428712091375;240479750;0,403333333333333;578016;2125440;603792
"2014-08-12";0;24,3;18,7882355257976;238516650;0,403333333333333;777600;2255040;602812,8
"2014-08-13";0;24,1;18,6335998424577;236553550;0,403333333333333;579744;2151360;606441,6
"2014-08-14";5,3;24;18,5562820007877;235572000;0,58;717984;1978560;601977,6
"2014-08-15";0,2;23,9;18,4789641591178;234590450;0,586666666666667;760320;1874880;613843,2
"2014-08-16";0;23,8;18,4016463174478;233608900;0,583333333333333;679104;2030400;622080
"2014-08-17";12,8;23,7;18,3243284757779;232627350;1,01;1407456;2064960;653904
"2014-08-18";0,7;23,6;18,2470106341079;231645800;1,03;836352;1961280;662457,6
"2014-08-19";0;23,4;18,092374950768;229682700;1,03;779328;2090880;679795,2
"2014-08-20";0;23,3;18,0150571090981;228701150;1,03;766368;2073600;688579,2
"2014-08-21";0;23,2;17,9377392674281;227719600;1,03;609984;2099520;700819,2
"2014-08-22";0;23;17,7831035840882;225756500;1,03;622944;2064960;707212,8
"2014-08-23";0;22,9;17,7057857424183;224774950;1,03;660960;2211840;716083,2
"2014-08-24";0;22,7;17,5511500590784;222811850;0,753333333333333;657504;2151360;722102,4
"2014-08-25";0;22,6;17,4738322174084;221830300;0,75;554688;1935360;717667,2
"2014-08-26";0;22,4;17,3191965340685;219867200;0,743333333333334;534816;2223072;716803,2
"2014-08-27";3,2;22,3;17,2418786923986;218885650;0,753333333333334;992736;2237760;722736
"2014-08-28";0,2;22,1;17,0872430090587;216922550;0,756666666666667;809568;2255040;726422,4
