date,Jaguari_QNat,Jaguari_QJus,Jaguari_Vop,Cachoeira_QNat,Cachoeira_QJus,Cachoeira_Vop,Atibainha_QNat,Atibainha_QJus,Atibainha_Vop,PaivaC_QNat,PaivaC_QJus,PaivaC_Vop,QESI
2004-08-23,13.13,1.0,14.22,1.99,1.9,47.23,0.97,0.1,48.33,2.36,1.0,58.7,22.0
2004-08-24,13.54,1.0,14.49,1.12,1.9,47.44,1.05,0.1,48.33,3.35,1.0,54.78,32.5
2004-08-25,14.66,1.0,14.27,1.94,1.91,47.84,1.25,0.1,48.33,2.72,1.0,59.26,24.9
2004-08-26,10.26,1.0,13.99,1.69,1.91,48.14,1.19,0.1,48.33,3.98,1.0,58.14,31.1
2004-08-27,9.33,1.0,13.21,1.87,1.91,48.35,1.16,0.1,48.33,2.66,1.0,59.26,27.8
2004-08-28,12.45,1.0,13.49,1.9,1.91,48.45,1.12,0.1,48.33,2.77,1.0,59.26,28.9
2004-08-29,11.84,1.0,13.26,2.54,1.91,48.55,1.11,0.1,48.33,3.75,1.0,66.05,23.9
2004-08-30,10.68,1.0,13.03,1.08,1.91,48.55,9.96,0.1,48.53,2.57,1.0,59.82,29.9
2004-08-31,14.45,1.0,12.87,1.09,1.91,48.45,1.0,0.1,48.53,0.72,1.0,57.58,27.6
2004-09-01,10.21,1.0,35.23,2.16,2.29,48.25,2.13,0.13,48.53,1.97,1.0,53.1,33.0
2004-09-02,6.13,1.0,34.98,0.98,3.41,48.35,1.04,0.2,48.33,3.17,1.0,55.9,27.8
2004-09-03,11.63,1.0,34.28,0.96,3.41,48.65,1.05,0.2,48.13,4.44,1.0,54.22,33.0
2004-09-04,9.97,1.0,34.57,1.02,3.41,48.75,1.05,0.2,47.93,2.73,1.0,54.78,29.3
2004-09-05,16.03,1.0,34.37,0.98,3.41,48.86,1.04,0.2,47.73,3.15,1.0,55.9,29.2
2004-09-06,9.2,1.0,34.17,1.03,3.42,48.86,1.05,0.2,47.53,3.35,1.0,57.58,28.9
2004-09-07,7.54,1.0,33.96,1.09,3.42,48.65,1.05,0.2,47.33,4.58,1.0,58.7,30.6
2004-09-08,11.81,1.0,33.8,1.1,3.41,48.35,2.07,0.2,47.33,4.3,1.0,60.39,29.8
2004-09-09,7.95,1.0,33.56,0.99,3.41,48.65,1.04,0.2,47.13,4.52,1.0,58.7,33.0
2004-09-10,8.78,1.0,33.31,1.02,3.42,49.06,1.05,0.2,46.93,4.04,1.0,56.46,33.0
2004-09-11,3.41,1.0,33.03,0.24,3.43,49.16,1.05,0.2,46.73,5.05,1.0,55.34,33.0
2004-09-12,6.47,1.0,32.29,1.01,3.43,49.26,1.04,0.2,46.53,4.57,1.0,53.66,33.0
2004-09-13,9.42,1.0,32.59,1.03,3.43,49.26,1.04,0.2,46.33,3.75,1.0,55.34,29.2
2004-09-14,7.81,1.0,32.39,1.04,3.43,49.06,1.04,0.2,46.13,3.63,1.0,52.55,33.0
2004-09-15,12.5,1.0,32.23,2.28,3.42,48.96,1.04,0.2,45.93,3.26,1.0,50.88,33.0
2004-09-16,6.93,1.0,32.03,1.08,3.42,48.55,1.09,0.2,45.53,3.01,1.0,50.88,33.0
2004-09-17,5.7,1.0,31.29,1.02,3.41,48.45,1.09,0.2,45.13,3.44,1.0,51.44,32.9
2004-09-18,8.81,1.0,31.51,1.36,3.41,48.65,3.3,0.2,45.33,2.25,1.0,51.44,32.2
2004-09-19,26.55,1.0,31.43,7.17,3.42,49.47,5.54,0.2,45.73,2.67,1.0,55.34,29.2
2004-09-20,14.95,1.0,31.24,3.73,3.42,49.77,3.43,0.2,45.73,2.9,1.0,58.14,33.0
2004-09-21,10.87,1.0,31.0,1.0,3.44,49.77,1.08,0.2,45.33,2.88,1.0,62.65,33.0
2004-09-22,7.27,1.0,30.22,2.55,3.44,49.88,2.59,0.2,45.13,1.93,1.0,66.05,33.0
2004-09-23,8.59,1.0,30.41,1.01,3.44,49.88,9.91,0.2,45.53,5.32,1.0,68.33,33.0
2004-09-24,9.57,1.0,30.13,0.77,3.45,51.31,4.47,0.2,46.13,3.1,1.0,53.66,32.5
2004-09-25,8.14,1.0,29.86,0.89,3.48,52.56,1.71,0.2,45.33,0.37,1.0,52.55,31.3
2004-09-26,6.79,1.0,29.59,0.85,3.5,53.6,1.58,0.2,44.53,2.47,1.0,53.1,31.9
2004-09-27,14.28,1.0,29.39,0.86,3.51,54.64,3.71,0.2,43.93,1.52,1.0,54.22,30.4
2004-09-28,12.72,1.0,29.2,0.93,3.53,55.49,3.49,0.2,43.13,9.16,1.0,55.9,30.7
2004-09-29,6.63,1.0,28.93,1.01,3.54,55.38,2.61,0.2,42.93,1.01,1.0,57.02,33.0
2004-09-30,8.0,1.0,28.23,1.09,3.53,54.64,1.09,0.2,42.54,0.55,1.0,58.14,32.5
2004-10-01,11.75,1.0,28.58,0.51,3.45,54.33,11.75,0.25,42.74,3.02,1.0,61.52,33.0
2004-10-02,2.98,1.13,28.31,1.1,3.21,53.6,1.31,0.4,42.54,9.15,1.0,64.35,30.6
2004-10-03,3.63,1.5,28.03,1.46,3.2,53.08,4.94,0.4,42.93,5.3,1.0,69.48,29.4
2004-10-04,24.53,1.5,28.0,2.84,3.19,52.66,3.46,0.4,43.33,5.24,1.0,69.48,32.3
2004-10-05,17.06,1.5,27.89,1.46,3.22,52.04,1.28,0.4,43.53,4.11,1.0,67.76,32.7
2004-10-06,12.89,1.5,27.24,1.99,3.22,51.42,1.39,0.4,43.73,4.4,1.0,66.05,33.0
2004-10-07,9.46,1.5,27.58,1.18,3.16,50.29,1.54,0.4,43.93,5.19,1.0,67.19,31.3
2004-10-08,10.21,1.5,27.43,1.18,3.21,49.26,1.75,0.4,44.13,2.87,1.0,66.05,31.0
2004-10-09,5.71,1.5,27.24,1.21,3.2,48.14,1.93,0.4,44.33,3.96,1.0,64.92,32.1
2004-10-10,8.78,1.5,27.09,1.2,3.18,47.13,1.0,0.4,44.33,2.46,1.0,64.35,30.1
2004-10-11,13.1,1.5,26.98,1.13,3.22,46.53,5.47,0.4,44.73,4.27,1.0,65.48,27.7
2004-10-12,16.61,1.5,26.9,4.22,3.22,47.54,2.95,0.4,44.53,3.32,1.0,58.14,28.8
2004-10-13,12.78,1.5,26.29,3.05,3.24,48.35,2.82,0.4,43.73,2.8,1.0,54.78,31.6
2004-10-14,26.79,1.5,26.82,4.13,3.24,47.74,5.13,0.4,43.93,5.44,1.0,58.7,30.9
2004-10-15,19.71,1.5,26.29,3.58,1.38,47.23,2.36,0.4,43.93,6.35,1.0,62.65,31.8
2004-10-16,23.1,1.5,26.29,2.08,1.0,47.13,8.86,0.4,44.73,6.05,1.0,59.26,30.8
2004-10-17,12.35,1.5,26.67,1.82,1.0,47.23,1.07,0.41,44.53,4.7,1.0,57.02,30.1
2004-10-18,33.55,1.5,26.29,5.42,1.01,47.34,7.98,0.41,44.93,9.52,1.0,66.05,28.6
2004-10-19,15.88,1.5,26.21,2.19,1.01,47.03,3.43,0.41,44.93,6.24,1.0,66.62,32.8
2004-10-20,33.31,1.11,26.82,6.41,1.01,48.25,6.73,0.41,45.13,4.34,1.0,59.82,30.7
2004-10-21,12.0,1.0,26.21,4.11,1.02,49.06,1.77,0.41,44.73,1.8,1.0,53.66,30.4
2004-10-22,18.63,1.0,26.67,2.42,1.02,48.75,1.17,0.41,44.53,3.64,1.0,54.78,29.1
2004-10-23,14.96,1.0,26.6,2.52,1.02,48.45,1.19,0.4,44.33,4.5,1.0,53.1,33.0
2004-10-24,14.68,1.0,26.52,1.13,1.01,47.94,3.52,0.4,44.33,5.5,1.0,52.55,33.0
2004-10-25,18.06,1.0,26.49,2.03,1.01,47.54,1.3,0.4,44.13,3.55,1.0,55.34,28.1
2004-10-26,32.31,1.0,26.6,4.94,1.01,48.25,16.95,0.4,45.33,14.45,1.0,60.39,30.8
2004-10-27,18.34,1.0,26.56,5.0,1.02,50.08,5.2,0.41,45.33,6.22,1.0,49.22,30.1
2004-10-28,14.53,1.0,26.49,3.85,1.02,50.18,1.71,0.41,44.93,1.67,1.0,47.01,31.1
2004-10-29,14.25,1.0,26.41,1.4,1.02,49.67,1.08,0.41,44.53,2.95,1.0,49.22,30.0
2004-10-30,13.97,1.0,26.33,1.87,1.02,49.16,3.17,0.4,44.33,3.22,1.0,49.22,32.2
2004-10-31,13.69,1.0,26.26,1.13,1.02,48.55,1.08,0.4,43.93,3.08,1.0,48.11,33.0
2004-11-01,13.41,1.0,26.18,1.38,0.92,47.94,3.3,0.4,43.73,3.58,1.0,47.56,33.0
2004-11-02,9.63,1.0,26.07,1.21,0.6,47.34,1.11,0.4,43.33,3.5,1.0,48.11,31.9
2004-11-03,12.39,1.0,26.0,1.15,0.59,46.63,1.12,0.4,42.93,2.99,1.0,50.33,29.9
2004-11-04,12.28,1.29,25.92,1.2,1.12,45.83,3.49,0.4,42.74,3.67,1.0,49.77,33.0
2004-11-05,11.13,1.5,25.85,1.26,1.5,44.83,3.61,0.4,42.54,7.61,1.0,53.66,33.0
2004-11-06,16.04,1.5,25.81,4.52,1.5,44.43,5.98,0.4,42.54,2.73,1.0,51.99,33.0
2004-11-07,23.64,1.5,25.85,10.84,1.5,44.83,5.98,0.4,42.54,3.7,1.0,51.99,32.5
2004-11-08,26.68,1.5,25.92,11.58,1.5,45.33,5.9,0.4,42.54,1.74,1.0,55.9,27.1
2004-11-09,26.97,1.5,26.0,4.96,1.49,45.03,8.19,0.4,42.74,3.2,1.0,54.78,33.0
2004-11-10,20.1,1.5,26.0,2.38,1.49,44.43,5.98,0.4,42.74,2.37,1.0,55.34,30.7
2004-11-11,12.95,1.5,25.92,2.47,1.49,43.84,3.77,0.4,42.54,1.9,1.0,54.22,31.7
2004-11-12,9.08,1.5,25.81,1.96,1.48,43.15,1.55,0.4,42.14,4.71,1.0,54.78,33.0
2004-11-13,12.27,1.5,25.23,2.19,1.47,42.46,1.63,0.4,41.74,2.86,1.0,54.22,32.1
2004-11-14,11.51,1.5,25.66,1.3,1.47,41.58,1.74,0.4,41.35,1.75,1.0,54.78,30.0
2004-11-15,11.44,1.5,25.59,1.28,1.46,40.7,1.8,0.4,40.95,2.2,1.0,57.58,28.4
2004-11-16,15.09,1.5,25.55,3.16,1.45,40.41,9.39,0.4,41.54,9.61,1.0,61.52,28.4
2004-11-17,45.34,1.1,25.92,15.82,0.2,41.58,16.32,0.4,42.93,8.12,1.0,53.66,29.1
2004-11-18,44.67,1.0,26.37,15.7,0.5,41.78,8.63,0.4,42.93,7.67,1.0,54.22,29.6
2004-11-19,32.27,1.0,26.64,12.2,0.5,41.97,4.17,0.4,42.54,5.98,1.0,50.88,33.0
2004-11-20,29.32,1.0,26.29,9.07,0.5,42.56,7.38,0.4,42.54,5.15,1.0,50.33,29.7
2004-11-21,22.64,1.0,26.86,6.42,0.51,42.85,5.05,0.4,42.34,5.43,1.0,46.46,32.9
2004-11-22,15.7,1.0,26.86,5.44,0.51,42.85,1.23,0.4,41.94,1.71,1.0,42.07,29.6
2004-11-23,14.68,1.0,26.29,1.39,0.5,42.26,1.07,0.4,41.74,3.3,1.0,42.62,31.1
2004-11-24,15.97,1.0,26.21,1.96,0.5,41.58,9.43,0.4,41.74,3.62,1.0,42.62,31.6
2004-11-25,12.16,1.0,26.6,1.35,0.5,40.8,1.58,0.4,41.74,4.62,1.0,42.62,33.0
2004-11-26,10.52,1.0,26.49,1.23,0.5,40.03,1.1,0.4,41.54,2.58,1.0,40.98,33.0
2004-11-27,12.83,1.0,26.41,1.36,1.73,38.77,1.91,0.4,41.54,2.58,1.0,39.35,33.0
2004-11-28,12.89,1.0,26.33,1.35,1.96,37.53,6.72,0.4,41.94,8.35,1.0,44.26,33.0
2004-11-29,35.69,0.88,26.49,4.35,1.59,36.96,11.54,0.4,42.74,16.56,1.0,62.65,29.4
2004-11-30,25.77,0.5,26.21,7.61,0.51,37.43,8.76,0.4,42.74,11.79,1.0,55.34,33.0
2004-12-01,16.06,0.5,26.86,7.16,0.51,37.82,5.31,0.4,41.74,3.26,1.0,45.36,32.4
2004-12-02,16.19,0.5,26.86,1.05,0.5,37.63,1.2,0.4,40.75,4.18,1.0,48.11,30.7
2004-12-03,15.32,0.5,26.29,2.27,0.5,36.96,1.33,0.4,40.75,4.6,1.0,48.67,33.0
2004-12-04,22.3,0.5,26.29,3.22,0.5,36.3,5.05,0.4,41.15,7.51,1.0,53.1,32.5
2004-12-05,18.77,0.5,26.25,2.39,0.5,35.54,1.8,0.4,41.15,2.96,1.0,55.9,30.6
2004-12-06,18.77,0.7,26.21,1.67,0.5,34.7,4.36,0.4,41.54,6.75,1.0,61.52,29.7
2004-12-07,36.94,1.0,26.86,1.31,0.5,33.85,4.27,0.4,43.13,3.37,1.0,45.36,31.5
2004-12-08,37.46,1.0,27.01,8.14,0.5,33.95,7.48,0.4,43.53,9.87,1.0,56.46,30.8
2004-12-09,45.39,1.0,27.24,14.14,0.5,34.88,3.78,0.4,43.93,7.08,1.0,58.7,32.2
2004-12-10,33.76,1.0,27.47,8.03,0.5,34.7,7.97,0.4,44.53,7.51,1.0,55.34,30.6
2004-12-11,28.39,1.0,27.58,3.63,0.5,34.13,2.9,0.4,44.53,2.82,1.0,53.66,30.1
2004-12-12,26.27,1.0,27.62,1.29,0.5,33.2,2.89,0.4,44.73,2.86,1.0,56.46,29.5
2004-12-13,26.87,1.0,27.66,1.27,0.5,32.37,3.19,0.4,44.93,2.47,1.0,59.82,28.7
2004-12-14,18.0,1.0,27.62,1.33,0.49,31.36,3.39,0.4,45.13,2.14,1.0,59.82,31.3
2004-12-15,18.03,1.0,27.58,0.92,0.49,31.72,1.03,0.4,45.13,4.47,1.0,47.56,33.0
2004-12-16,17.22,1.0,27.55,1.29,0.49,30.81,2.92,0.41,45.33,3.61,1.0,47.56,30.7
2004-12-17,21.18,1.0,27.55,1.14,0.48,30.35,1.72,0.41,45.13,3.49,1.0,44.81,33.0
2004-12-18,21.11,1.0,27.55,1.08,0.48,30.08,9.99,0.41,44.73,5.46,1.0,44.26,33.0
2004-12-19,32.8,1.0,27.66,1.11,0.48,29.8,2.26,0.41,44.53,3.13,1.0,45.36,29.2
2004-12-20,22.1,1.0,27.66,1.13,0.5,29.53,2.22,0.41,44.33,3.77,1.0,46.46,29.8
2004-12-21,27.14,1.0,27.2,1.03,0.51,29.44,4.62,0.4,44.33,4.76,1.0,47.01,31.3
2004-12-22,25.8,1.0,27.2,0.97,0.51,29.62,4.62,0.4,44.33,6.96,1.0,51.99,29.6
2004-12-23,29.37,1.0,27.24,1.01,0.51,29.8,6.87,0.4,44.53,6.91,1.0,55.9,30.5
2004-12-24,22.33,1.0,27.2,0.95,0.51,29.99,6.85,0.41,44.73,5.73,1.0,58.7,30.3
2004-12-25,23.65,1.0,27.2,1.04,0.51,29.9,4.55,0.41,44.73,3.74,1.0,63.21,26.8
2004-12-26,22.85,1.0,27.2,1.08,0.51,29.71,3.03,0.41,44.93,6.4,1.0,64.35,28.6
2004-12-27,65.27,1.0,28.2,9.13,0.52,30.99,22.95,0.41,47.13,11.88,1.0,60.39,27.8
2004-12-28,33.44,1.0,28.43,12.51,0.52,32.19,10.45,0.41,47.73,6.97,1.0,49.22,32.3
2004-12-29,32.98,1.0,28.58,1.22,0.52,31.63,1.13,0.41,47.33,6.48,1.0,49.77,33.0
2004-12-30,22.7,1.0,28.58,0.97,0.5,31.54,3.19,0.4,47.13,4.09,1.0,50.33,30.6
2004-12-31,19.5,1.0,28.54,1.0,0.5,31.54,1.19,0.4,46.73,5.18,1.0,51.44,31.2
2005-01-01,22.63,1.0,28.54,1.08,0.52,31.45,3.14,0.41,46.53,3.14,1.0,51.99,29.6
2005-01-02,17.5,1.0,28.5,1.11,0.52,31.17,3.16,0.41,46.33,4.68,1.0,58.7,25.7
2005-01-03,17.2,1.0,28.46,1.06,0.52,31.08,3.68,0.41,46.33,8.24,1.0,61.52,29.1
2005-01-04,20.0,1.4,28.43,0.88,0.52,31.63,4.64,0.41,46.53,6.47,1.0,53.66,35.5
2005-01-05,29.2,1.5,28.54,4.79,0.52,32.0,9.6,0.41,46.93,6.1,1.0,52.55,28.9
2005-01-06,31.05,1.0,28.23,6.2,0.45,32.19,9.05,0.25,46.93,8.82,1.0,57.58,28.5
2005-01-07,25.69,1.0,28.93,7.09,0.4,32.46,5.46,0.1,46.73,6.59,1.0,53.1,28.3
2005-01-08,32.82,1.0,29.16,5.75,0.4,32.46,8.2,0.1,46.73,2.94,1.0,44.81,32.8
2005-01-09,33.07,1.0,29.35,8.71,0.4,32.74,7.82,0.1,46.53,3.56,1.0,48.11,29.7
2005-01-10,33.74,1.0,29.55,8.85,0.4,33.11,3.14,0.1,45.93,3.03,1.0,50.88,29.6
2005-01-11,38.08,1.0,29.28,5.59,0.4,32.65,4.39,0.1,46.13,5.17,1.0,48.11,32.7
2005-01-12,61.02,1.0,30.29,14.54,0.41,33.76,23.55,0.1,47.73,15.85,1.0,59.26,27.8
2005-01-13,39.24,1.0,30.68,11.51,0.41,34.32,11.72,0.1,48.13,11.32,1.0,53.66,30.4
2005-01-14,32.54,1.0,31.0,10.28,0.41,34.79,7.06,0.1,48.13,5.94,1.0,42.07,30.3
2005-01-15,33.19,1.0,31.31,9.0,0.41,35.16,6.19,0.1,46.93,3.64,1.0,39.89,32.1
2005-01-16,15.25,1.0,31.43,1.83,0.41,33.58,1.29,0.1,45.93,3.12,1.0,42.07,30.1
2005-01-17,60.55,1.0,32.03,19.4,0.41,33.2,11.16,0.1,46.53,17.35,1.0,62.65,28.1
2005-01-18,62.73,1.0,32.67,9.48,0.41,33.2,36.48,0.1,48.94,11.28,1.0,64.35,28.4
2005-01-19,47.56,1.0,33.15,17.23,0.41,35.16,9.95,0.1,49.14,9.11,1.0,48.67,32.1
2005-01-20,67.7,1.0,33.84,14.98,0.41,37.15,8.27,0.1,48.33,6.21,1.0,42.07,29.6
2005-01-21,84.88,1.0,34.2,16.81,0.42,39.54,7.14,0.1,47.13,7.95,1.0,41.53,29.5
2005-01-22,87.75,1.0,35.6,17.18,0.43,41.78,14.02,0.1,46.53,16.23,1.0,50.33,29.5
2005-01-23,69.72,1.0,36.3,14.42,0.46,43.74,12.69,0.1,46.33,11.94,1.0,48.67,28.5
2005-01-24,75.42,1.0,32.05,11.63,0.44,45.53,9.35,0.1,45.93,7.76,1.0,40.98,28.6
2005-01-25,57.38,1.0,32.64,10.68,0.44,44.73,10.27,0.1,45.93,4.83,1.0,42.07,31.1
2005-01-26,94.58,1.0,38.61,21.96,0.44,45.03,26.43,0.1,47.53,10.5,1.0,54.22,28.6
2005-01-27,82.48,1.0,39.46,30.11,0.44,46.23,21.99,0.1,50.35,14.25,1.0,47.56,30.6
2005-01-28,75.78,1.0,40.23,17.37,0.44,46.03,10.44,0.1,51.36,6.11,1.0,41.53,30.3
2005-01-29,71.87,1.0,40.97,17.0,0.44,45.63,9.7,0.1,51.96,6.28,1.0,38.26,32.8
2005-01-30,56.15,1.0,41.53,14.44,0.44,44.93,8.59,0.1,52.17,8.34,1.0,45.36,29.2
2005-01-31,64.46,1.0,42.19,13.7,0.44,44.14,5.97,0.1,52.37,6.05,1.0,47.56,28.5
2005-02-01,43.71,1.0,42.62,10.99,0.43,42.95,8.48,0.1,52.98,6.47,1.0,44.81,31.0
2005-02-02,48.68,1.0,43.11,13.34,0.43,42.17,2.86,0.1,52.98,4.36,1.0,38.81,33.0
2005-02-03,58.09,1.0,43.68,17.81,0.43,42.07,6.61,0.1,52.98,6.64,1.0,42.07,30.2
2005-02-04,52.38,1.0,44.22,28.26,0.43,43.05,6.55,0.1,52.98,6.44,1.0,42.62,33.0
2005-02-05,40.42,1.0,44.62,19.38,0.43,42.95,8.84,0.1,53.18,4.95,1.0,45.36,29.6
2005-02-06,45.35,1.0,45.06,14.8,0.43,42.36,6.56,0.1,53.18,4.55,1.0,48.67,28.7
2005-02-07,46.25,1.0,45.51,13.21,0.43,41.68,2.05,0.1,52.98,3.59,1.0,54.22,23.5
2005-02-08,41.2,1.0,45.92,11.01,0.43,40.61,4.17,0.1,53.18,4.6,1.0,47.56,32.6
2005-02-09,27.87,1.0,46.19,10.11,0.42,39.35,4.34,0.1,53.38,2.38,1.0,43.17,28.4
2005-02-10,28.24,1.0,46.46,10.46,0.42,38.2,2.32,0.1,53.18,4.68,1.0,40.44,31.7
2005-02-11,20.15,1.0,46.64,8.5,0.42,36.86,2.59,0.1,52.78,3.74,1.0,40.98,30.3
2005-02-12,29.02,1.0,46.91,10.24,0.42,36.96,9.52,0.1,52.17,6.95,1.0,42.07,33.0
2005-02-13,38.12,1.0,47.28,9.68,0.42,37.24,6.37,0.1,51.16,6.79,1.0,47.56,28.9
2005-02-14,30.22,1.0,47.55,10.68,0.42,37.72,3.95,0.1,49.94,5.05,1.0,47.56,31.9
2005-02-15,28.19,1.0,47.83,12.8,0.42,38.2,1.54,0.1,48.53,6.06,1.0,51.44,29.4
2005-02-16,23.91,1.0,48.06,9.06,0.42,38.2,1.46,0.1,47.13,4.59,1.0,49.77,32.7
2005-02-17,24.26,1.0,48.28,7.99,0.42,38.1,1.4,0.1,45.73,4.5,1.0,48.67,32.0
2005-02-18,20.25,1.0,48.47,8.49,0.42,38.1,3.62,0.1,44.53,3.41,1.0,47.56,30.8
2005-02-19,29.24,1.0,48.25,8.15,0.42,38.1,3.56,0.1,43.33,5.22,1.0,45.91,33.0
2005-02-20,25.41,1.0,48.98,7.59,0.42,38.1,1.33,0.1,41.94,4.41,1.0,44.81,31.6
2005-02-21,21.42,1.0,49.16,7.21,0.42,38.1,1.33,0.1,40.55,4.97,1.0,45.91,30.1
2005-02-22,21.77,1.0,49.35,8.64,0.42,36.3,1.09,0.1,40.55,5.99,1.0,44.81,33.0
2005-02-23,23.64,1.0,49.35,3.77,1.15,35.92,1.81,0.14,40.75,5.01,1.0,42.62,33.0
2005-02-24,23.64,1.0,49.35,3.98,2.01,35.63,1.0,0.2,40.75,5.5,1.0,40.98,33.0
2005-02-25,18.71,1.0,49.3,4.51,2.01,35.26,2.02,0.21,40.95,4.89,1.0,39.35,32.4
2005-02-26,35.56,1.0,49.39,5.13,2.01,35.45,8.91,0.21,41.74,5.47,1.0,37.72,33.0
2005-02-27,32.89,1.0,49.44,5.03,2.01,35.82,8.93,0.21,42.54,14.19,1.0,48.11,31.2
2005-02-28,61.05,1.0,50.03,14.56,2.02,36.48,26.61,0.21,44.93,30.18,1.0,58.7,29.6
2005-03-01,24.72,1.0,50.28,8.84,2.03,37.43,7.6,0.21,44.73,6.6,1.0,42.07,31.1
2005-03-02,20.65,1.0,50.46,7.86,2.04,38.29,2.21,0.21,42.54,4.69,1.0,40.98,33.0
2005-03-03,19.17,1.0,50.46,5.23,2.04,37.72,4.21,0.2,42.54,3.63,1.0,42.07,31.6
2005-03-04,21.01,1.0,50.46,6.55,2.04,37.43,1.05,0.2,42.34,4.87,1.0,45.36,30.9
2005-03-05,21.01,1.0,50.46,7.62,3.03,37.15,3.24,0.2,42.34,3.13,1.0,47.56,30.1
2005-03-06,16.64,1.0,50.42,8.93,1.32,37.24,5.55,0.2,42.54,4.56,1.0,48.11,33.0
2005-03-07,16.49,1.0,50.37,6.47,1.0,37.05,3.3,0.21,42.54,3.77,1.0,53.1,28.3
2005-03-08,20.72,1.0,50.37,8.08,1.0,37.05,3.34,0.21,42.54,3.97,1.0,53.1,32.9
2005-03-09,18.67,1.0,50.32,2.71,1.0,36.67,3.37,0.21,42.54,3.58,1.0,52.55,33.0
2005-03-10,17.31,1.0,50.23,5.01,1.0,36.96,3.36,0.21,42.54,3.96,1.0,53.1,32.4
2005-03-11,17.34,1.0,50.14,4.88,2.36,37.05,3.32,0.21,42.54,3.09,1.0,51.99,33.0
2005-03-12,16.89,1.0,50.03,4.01,2.55,36.96,3.32,0.21,42.54,3.58,1.0,51.44,33.0
2005-03-13,21.02,1.0,50.0,4.98,2.55,36.96,3.34,0.21,42.54,6.52,1.0,54.22,33.0
2005-03-14,20.87,1.0,49.95,4.37,2.55,36.86,1.06,0.21,42.34,4.07,1.0,54.22,33.0
2005-03-15,42.86,1.0,50.14,4.6,2.55,36.96,14.6,0.21,43.33,12.73,1.0,63.78,32.0
2005-03-16,62.58,1.0,50.2,22.86,2.58,40.51,28.85,0.21,45.93,25.14,1.0,57.02,30.1
2005-03-17,32.95,1.0,51.02,10.57,1.34,41.68,11.36,0.21,46.33,14.71,1.0,48.11,29.3
2005-03-18,28.89,1.0,51.31,8.48,1.02,42.66,9.89,0.21,45.53,8.93,1.0,44.26,31.4
2005-03-19,47.09,1.0,51.28,11.17,1.02,44.04,17.18,0.21,44.93,6.52,1.0,41.53,33.0
2005-03-20,39.03,1.0,52.16,9.06,1.03,45.23,8.65,0.21,43.33,5.62,1.0,44.26,30.2
2005-03-21,39.74,1.0,52.53,10.13,1.04,46.63,17.73,0.21,42.54,7.75,1.0,46.46,32.7
2005-03-22,42.89,1.03,52.96,10.86,1.04,47.94,8.51,0.21,40.95,6.07,1.0,48.11,31.4
2005-03-23,47.52,1.18,53.44,13.19,0.64,48.65,5.57,0.21,39.76,11.22,1.0,53.66,33.0
2005-03-24,44.64,1.31,53.87,9.69,0.5,48.86,6.41,0.21,38.78,13.03,1.0,61.52,32.7
2005-03-25,71.82,1.08,54.59,25.18,0.51,51.11,15.98,0.21,39.17,11.17,1.0,59.82,33.0
2005-03-26,73.4,1.06,55.31,19.28,0.51,52.76,12.38,0.2,39.37,7.69,1.0,58.14,28.3
2005-03-27,70.42,1.05,56.04,16.13,0.52,53.6,7.78,0.2,39.17,4.64,1.0,53.66,27.7
2005-03-28,39.23,1.07,56.43,13.27,0.52,54.12,5.45,0.2,38.78,6.56,1.0,50.33,28.6
2005-03-29,35.64,1.02,56.27,13.06,0.52,53.81,7.51,0.2,38.78,5.19,1.0,46.46,32.0
2005-03-30,29.88,1.0,52.07,10.77,0.52,52.14,7.88,0.2,39.17,4.48,1.0,44.81,33.0
2005-03-31,29.8,1.0,52.36,12.46,0.51,50.7,5.85,0.2,39.37,4.57,1.0,45.36,31.2
2005-04-01,29.88,1.0,52.66,9.88,0.51,48.96,6.07,0.2,39.57,6.32,1.0,47.56,31.5
2005-04-02,20.74,1.0,52.85,7.33,0.5,46.93,4.04,0.2,39.57,4.42,1.0,45.91,33.0
2005-04-03,25.41,1.0,58.1,7.18,0.5,44.93,6.64,0.2,39.76,5.38,1.0,45.36,33.0
2005-04-04,25.47,1.0,58.35,7.84,0.49,43.05,4.64,0.2,39.76,6.5,1.0,47.56,31.7
2005-04-05,30.16,1.0,58.64,8.5,0.5,41.29,2.64,0.2,39.57,5.23,1.0,48.67,31.4
2005-04-06,25.15,1.0,58.69,8.97,0.5,41.48,4.17,0.2,39.76,4.19,1.0,51.99,28.4
2005-04-07,23.1,1.0,58.69,11.8,0.5,42.26,5.74,0.2,40.16,6.33,1.0,52.55,33.0
2005-04-08,18.47,1.0,58.64,9.6,0.5,42.76,7.94,0.2,40.75,5.3,1.0,51.99,33.0
2005-04-09,23.64,1.0,58.64,11.35,0.51,43.44,5.62,0.2,41.15,5.34,1.0,51.99,32.6
2005-04-10,18.41,1.0,58.59,17.07,0.51,44.83,12.36,0.21,42.14,4.37,1.0,53.1,30.7
2005-04-11,18.36,1.0,58.54,14.22,0.51,45.83,7.68,0.21,42.74,4.12,1.0,53.1,31.5
2005-04-12,18.31,1.0,58.49,7.24,0.51,45.93,5.33,0.21,43.13,5.09,1.0,52.55,33.0
2005-04-13,18.26,1.0,58.44,6.49,0.51,45.93,3.08,0.21,43.33,4.08,1.0,50.88,33.0
2005-04-14,22.83,1.0,58.44,5.39,0.51,45.93,4.26,0.21,43.53,4.03,1.0,50.88,31.5
