"data","manancial","volume","pluviometria","pluviometriaacmes","mediames"
"2006-10-2","sistemaCantareira","44.8","9.9","10.7","132.8"
"2006-10-2","sistemaAltoTiete","54.6","2.3","3.0","114.9"
"2006-10-2","sistemaGuarapiranga","61.5","3.0","4.0","117.8"
"2006-10-2","sistemaCotia","88.4","1.5","2.7","122.4"
"2006-10-2","sistemaRioGrande","80.4","0.5","11.8","138.1"
"2006-10-2","sistemaRioClaro","70.7","2.7","2.7","179.1"
"2006-10-3","sistemaCantareira","44.7","10.0","20.7","132.8"
"2006-10-3","sistemaAltoTiete","54.7","12.4","15.4","114.9"
"2006-10-3","sistemaGuarapiranga","61.2","1.4","5.4","117.8"
"2006-10-3","sistemaCotia","88.4","1.5","4.2","122.4"
"2006-10-3","sistemaRioGrande","80.1","1.2","13.0","138.1"
"2006-10-3","sistemaRioClaro","70.4","12.6","15.3","179.1"
"2006-10-4","sistemaCantareira","44.6","0.0","20.7","132.8"
"2006-10-4","sistemaAltoTiete","54.7","0.1","15.4","114.9"
"2006-10-4","sistemaGuarapiranga","60.8","0.0","5.4","117.8"
"2006-10-4","sistemaCotia","88.2","0.1","4.3","122.4"
"2006-10-4","sistemaRioGrande","80.1","0.0","13.0","138.1"
"2006-10-4","sistemaRioClaro","69.9","0.8","16.1","179.1"
"2006-10-5","sistemaCantareira","44.5","12.0","32.7","132.8"
"2006-10-5","sistemaAltoTiete","54.7","9.3","24.8","114.9"
"2006-10-5","sistemaGuarapiranga","60.5","0.0","5.4","117.8"
"2006-10-5","sistemaCotia","88.2","16.1","20.4","122.4"
"2006-10-5","sistemaRioGrande","79.8","0.0","13.0","138.1"
"2006-10-5","sistemaRioClaro","69.4","5.3","21.4","179.1"
"2006-10-6","sistemaCantareira","44.5","0.7","33.4","132.8"
"2006-10-6","sistemaAltoTiete","55.0","31.1","55.8","114.9"
"2006-10-6","sistemaGuarapiranga","60.6","7.8","13.2","117.8"
"2006-10-6","sistemaCotia","89.2","29.1","49.5","122.4"
"2006-10-6","sistemaRioGrande","80.2","18.1","31.1","138.1"
"2006-10-6","sistemaRioClaro","68.9","3.6","25.0","179.1"
"2006-10-7","sistemaCantareira","44.3","6.2","39.6","132.8"
"2006-10-7","sistemaAltoTiete","55.4","15.2","71.1","114.9"
"2006-10-7","sistemaGuarapiranga","60.8","6.6","19.8","117.8"
"2006-10-7","sistemaCotia","89.9","2.0","51.5","122.4"
"2006-10-7","sistemaRioGrande","80.7","9.5","40.6","138.1"
"2006-10-7","sistemaRioClaro","68.7","11.1","36.1","179.1"
"2006-10-8","sistemaCantareira","44.2","1.6","41.2","132.8"
"2006-10-8","sistemaAltoTiete","55.5","2.0","73.1","114.9"
"2006-10-8","sistemaGuarapiranga","60.8","0.0","19.8","117.8"
"2006-10-8","sistemaCotia","90.1","0.2","51.7","122.4"
"2006-10-8","sistemaRioGrande","80.7","1.2","41.8","138.1"
"2006-10-8","sistemaRioClaro","68.3","0.7","36.8","179.1"
"2006-10-9","sistemaCantareira","44.0","0.0","41.2","132.8"
"2006-10-9","sistemaAltoTiete","55.5","0.1","73.2","114.9"
"2006-10-9","sistemaGuarapiranga","60.9","0.0","19.8","117.8"
"2006-10-9","sistemaCotia","90.1","0.3","52.0","122.4"
"2006-10-9","sistemaRioGrande","80.4","0.0","41.8","138.1"
"2006-10-9","sistemaRioClaro","68.0","0.3","37.1","179.1"
"2006-10-10","sistemaCantareira","43.7","0.0","41.2","132.8"
"2006-10-10","sistemaAltoTiete","55.5","0.0","73.2","114.9"
"2006-10-10","sistemaGuarapiranga","60.6","0.0","19.8","117.8"
"2006-10-10","sistemaCotia","89.9","0.4","52.4","122.4"
"2006-10-10","sistemaRioGrande","80.4","0.7","42.5","138.1"
"2006-10-10","sistemaRioClaro","67.7","0.1","37.2","179.1"
"2006-10-11","sistemaCantareira","43.6","0.0","41.2","132.8"
"2006-10-11","sistemaAltoTiete","55.4","0.0","73.2","114.9"
"2006-10-11","sistemaGuarapiranga","60.3","0.0","19.8","117.8"
"2006-10-11","sistemaCotia","89.9","0.0","52.4","122.4"
"2006-10-11","sistemaRioGrande","80.4","0.0","42.5","138.1"
"2006-10-11","sistemaRioClaro","67.4","0.0","37.2","179.1"
"2006-10-12","sistemaCantareira","43.4","0.0","41.2","132.8"
"2006-10-12","sistemaAltoTiete","55.2","0.0","73.2","114.9"
"2006-10-12","sistemaGuarapiranga","60.2","0.0","19.8","117.8"
"2006-10-12","sistemaCotia","89.5","0.0","52.4","122.4"
"2006-10-12","sistemaRioGrande","79.6","54.6","97.1","138.1"
"2006-10-12","sistemaRioClaro","66.9","0.0","37.2","179.1"
"2006-10-13","sistemaCantareira","43.2","1.8","43.0","132.8"
"2006-10-13","sistemaAltoTiete","55.6","46.7","120.0","114.9"
"2006-10-13","sistemaGuarapiranga","60.1","3.2","23.0","117.8"
"2006-10-13","sistemaCotia","89.9","9.7","62.1","122.4"
"2006-10-13","sistemaRioGrande","79.8","0.0","97.1","138.1"
"2006-10-13","sistemaRioClaro","66.9","7.1","44.3","179.1"
"2006-10-14","sistemaCantareira","43.0","1.9","45.0","132.8"
"2006-10-14","sistemaAltoTiete","55.8","2.0","122.0","114.9"
"2006-10-14","sistemaGuarapiranga","59.9","2.3","25.3","117.8"
"2006-10-14","sistemaCotia","89.9","1.2","63.3","122.4"
"2006-10-14","sistemaRioGrande","79.8","0.0","97.1","138.1"
"2006-10-14","sistemaRioClaro","66.4","7.1","51.4","179.1"
"2006-10-15","sistemaCantareira","42.8","0.0","45.0","132.8"
"2006-10-15","sistemaAltoTiete","55.9","0.1","122.1","114.9"
"2006-10-15","sistemaGuarapiranga","59.6","0.0","25.3","117.8"
"2006-10-15","sistemaCotia","89.9","0.0","63.3","122.4"
"2006-10-15","sistemaRioGrande","81.1","0.0","97.1","138.1"
"2006-10-15","sistemaRioClaro","65.7","0.5","51.9","179.1"
"2006-10-16","sistemaCantareira","42.7","0.3","45.2","132.8"
"2006-10-16","sistemaAltoTiete","55.9","2.8","124.9","114.9"
"2006-10-16","sistemaGuarapiranga","59.4","4.8","30.1","117.8"
"2006-10-16","sistemaCotia","89.9","12.9","76.2","122.4"
"2006-10-16","sistemaRioGrande","81.4","8.6","105.7","138.1"
"2006-10-16","sistemaRioClaro","65.1","0.1","52.0","179.1"
"2006-10-17","sistemaCantareira","42.7","31.8","77.0","132.8"
"2006-10-17","sistemaAltoTiete","56.2","18.3","143.3","114.9"
"2006-10-17","sistemaGuarapiranga","59.2","25.0","55.1","117.8"
"2006-10-17","sistemaCotia","89.7","1.4","77.6","122.4"
"2006-10-17","sistemaRioGrande","82.6","12.1","117.8","138.1"
"2006-10-17","sistemaRioClaro","67.0","19.4","71.4","179.1"
"2006-10-18","sistemaCantareira","42.5","0.7","77.8","132.8"
"2006-10-18","sistemaAltoTiete","56.4","1.4","144.7","114.9"
"2006-10-18","sistemaGuarapiranga","58.9","0.2","55.3","117.8"
"2006-10-18","sistemaCotia","89.9","0.2","77.8","122.4"
"2006-10-18","sistemaRioGrande","83.3","11.7","129.5","138.1"
"2006-10-18","sistemaRioClaro","68.5","10.3","81.7","179.1"
"2006-10-19","sistemaCantareira","42.4","4.4","82.2","132.8"
"2006-10-19","sistemaAltoTiete","56.6","4.4","149.1","114.9"
"2006-10-19","sistemaGuarapiranga","59.1","10.3","65.6","117.8"
"2006-10-19","sistemaCotia","90.3","14.1","91.9","122.4"
"2006-10-19","sistemaRioGrande","84.5","34.5","164.0","138.1"
"2006-10-19","sistemaRioClaro","69.5","3.5","85.2","179.1"
"2006-10-20","sistemaCantareira","42.3","7.0","89.2","132.8"
"2006-10-20","sistemaAltoTiete","56.9","15.0","164.0","114.9"
"2006-10-20","sistemaGuarapiranga","59.5","16.4","82.0","117.8"
"2006-10-20","sistemaCotia","92.0","23.6","115.5","122.4"
"2006-10-20","sistemaRioGrande","86.5","49.3","213.3","138.1"
"2006-10-20","sistemaRioClaro","70.7","21.6","106.8","179.1"
"2006-10-21","sistemaCantareira","42.2","0.0","89.2","132.8"
"2006-10-21","sistemaAltoTiete","57.0","0.6","164.7","114.9"
"2006-10-21","sistemaGuarapiranga","60.1","0.0","82.0","117.8"
"2006-10-21","sistemaCotia","92.5","1.8","117.3","122.4"
"2006-10-21","sistemaRioGrande","87.9","14.4","227.7","138.1"
"2006-10-21","sistemaRioClaro","71.1","2.1","108.9","179.1"
"2006-10-22","sistemaCantareira","42.0","0.0","89.2","132.8"
"2006-10-22","sistemaAltoTiete","57.1","0.1","164.8","114.9"
"2006-10-22","sistemaGuarapiranga","60.1","0.0","82.0","117.8"
"2006-10-22","sistemaCotia","92.5","0.0","117.3","122.4"
"2006-10-22","sistemaRioGrande","87.9","0.0","227.7","138.1"
"2006-10-22","sistemaRioClaro","71.1","0.0","108.9","179.1"
"2006-10-23","sistemaCantareira","41.8","0.0","89.2","132.8"
"2006-10-23","sistemaAltoTiete","57.2","0.1","164.9","114.9"
"2006-10-23","sistemaGuarapiranga","60.3","0.0","82.0","117.8"
"2006-10-23","sistemaCotia","92.5","0.0","117.3","122.4"
"2006-10-23","sistemaRioGrande","87.9","0.2","227.9","138.1"
"2006-10-23","sistemaRioClaro","70.9","0.0","108.9","179.1"
"2006-10-24","sistemaCantareira","41.5","0.0","89.2","132.8"
"2006-10-24","sistemaAltoTiete","57.1","0.0","164.9","114.9"
"2006-10-24","sistemaGuarapiranga","61.3","0.0","82.0","117.8"
"2006-10-24","sistemaCotia","92.5","0.0","117.3","122.4"
"2006-10-24","sistemaRioGrande","87.7","0.0","227.9","138.1"
"2006-10-24","sistemaRioClaro","70.6","0.0","108.9","179.1"
"2006-10-25","sistemaCantareira","41.3","0.0","89.2","132.8"
"2006-10-25","sistemaAltoTiete","57.0","0.0","164.9","114.9"
"2006-10-25","sistemaGuarapiranga","61.0","0.0","82.0","117.8"
"2006-10-25","sistemaCotia","92.2","0.0","117.3","122.4"
"2006-10-25","sistemaRioGrande","87.6","0.0","227.9","138.1"
"2006-10-25","sistemaRioClaro","70.0","0.0","108.9","179.1"
"2006-10-26","sistemaCantareira","41.0","0.0","89.2","132.8"
"2006-10-26","sistemaAltoTiete","56.7","0.0","164.9","114.9"
"2006-10-26","sistemaGuarapiranga","60.8","0.0","82.0","117.8"
"2006-10-26","sistemaCotia","92.0","0.0","117.3","122.4"
"2006-10-26","sistemaRioGrande","87.4","0.0","227.9","138.1"
"2006-10-26","sistemaRioClaro","70.7","0.1","109.0","179.1"
"2006-10-27","sistemaCantareira","40.7","0.0","89.2","132.8"
"2006-10-27","sistemaAltoTiete","56.5","0.6","165.6","114.9"
"2006-10-27","sistemaGuarapiranga","60.5","1.0","83.0","117.8"
"2006-10-27","sistemaCotia","92.0","2.6","119.9","122.4"
"2006-10-27","sistemaRioGrande","87.0","5.7","233.6","138.1"
"2006-10-27","sistemaRioClaro","69.7","8.1","117.1","179.1"
"2006-10-28","sistemaCantareira","40.5","0.0","89.2","132.8"
"2006-10-28","sistemaAltoTiete","56.4","0.0","165.6","114.9"
"2006-10-28","sistemaGuarapiranga","60.2","0.0","83.0","117.8"
"2006-10-28","sistemaCotia","91.8","0.0","119.9","122.4"
"2006-10-28","sistemaRioGrande","87.0","0.0","233.6","138.1"
"2006-10-28","sistemaRioClaro","69.4","0.2","117.3","179.1"
"2006-10-29","sistemaCantareira","40.2","0.0","89.2","132.8"
"2006-10-29","sistemaAltoTiete","56.3","0.0","165.6","114.9"
"2006-10-29","sistemaGuarapiranga","59.6","0.0","83.0","117.8"
"2006-10-29","sistemaCotia","91.6","0.0","119.9","122.4"
"2006-10-29","sistemaRioGrande","86.8","0.0","233.6","138.1"
"2006-10-29","sistemaRioClaro","68.8","0.2","117.5","179.1"
"2006-10-30","sistemaCantareira","40.0","0.0","89.2","132.8"
"2006-10-30","sistemaAltoTiete","56.1","0.0","165.6","114.9"
"2006-10-30","sistemaGuarapiranga","59.4","0.0","83.0","117.8"
"2006-10-30","sistemaCotia","91.4","0.0","119.9","122.4"
"2006-10-30","sistemaRioGrande","86.6","0.0","233.6","138.1"
"2006-10-30","sistemaRioClaro","68.3","0.0","117.5","179.1"
"2006-10-31","sistemaCantareira","39.7","0.0","89.2","132.8"
"2006-10-31","sistemaAltoTiete","56.0","0.0","165.6","114.9"
"2006-10-31","sistemaGuarapiranga","59.1","0.0","83.0","117.8"
"2006-10-31","sistemaCotia","91.2","0.0","119.9","122.4"
"2006-10-31","sistemaRioGrande","86.3","0.0","233.6","138.1"
"2006-10-31","sistemaRioClaro","67.7","0.0","117.5","179.1"
"2006-11-1","sistemaCantareira","39.4","2.5","2.5","157.3"
"2006-11-1","sistemaAltoTiete","55.8","0.0","0.0","130.3"
"2006-11-1","sistemaGuarapiranga","58.5","8.8","8.8","123.4"
"2006-11-1","sistemaCotia","90.7","0.0","0.0","133.9"
"2006-11-1","sistemaRioGrande","86.3","0.0","0.0","143.1"
"2006-11-1","sistemaRioClaro","67.2","0.0","0.0","204.0"
"2006-11-2","sistemaCantareira","39.2","19.3","21.8","157.3"
"2006-11-2","sistemaAltoTiete","55.8","6.0","6.0","130.3"
"2006-11-2","sistemaGuarapiranga","58.4","16.1","24.9","123.4"
"2006-11-2","sistemaCotia","90.7","10.0","10.0","133.9"
"2006-11-2","sistemaRioGrande","86.6","9.3","9.3","143.1"
"2006-11-2","sistemaRioClaro","66.5","1.8","1.8","204.0"
"2006-11-3","sistemaCantareira","39.2","12.2","34.0","157.3"
"2006-11-3","sistemaAltoTiete","55.8","4.1","10.2","130.3"
"2006-11-3","sistemaGuarapiranga","58.5","6.1","31.0","123.4"
"2006-11-3","sistemaCotia","91.0","8.2","18.2","133.9"
"2006-11-3","sistemaRioGrande","85.9","22.0","31.3","143.1"
"2006-11-3","sistemaRioClaro","66.1","4.0","5.8","204.0"
"2006-11-4","sistemaCantareira","39.0","0.0","34.0","157.3"
"2006-11-4","sistemaAltoTiete","55.7","0.3","10.5","130.3"
"2006-11-4","sistemaGuarapiranga","58.1","0.0","31.0","123.4"
"2006-11-4","sistemaCotia","90.7","0.0","18.2","133.9"
"2006-11-4","sistemaRioGrande","87.0","3.9","35.2","143.1"
"2006-11-4","sistemaRioClaro","66.2","4.5","10.3","204.0"
"2006-11-5","sistemaCantareira","38.8","0.0","34.0","157.3"
"2006-11-5","sistemaAltoTiete","55.7","0.0","10.5","130.3"
"2006-11-5","sistemaGuarapiranga","57.7","0.0","31.0","123.4"
"2006-11-5","sistemaCotia","90.5","0.0","18.2","133.9"
"2006-11-5","sistemaRioGrande","86.8","0.0","35.2","143.1"
"2006-11-5","sistemaRioClaro","65.7","0.0","10.3","204.0"
"2006-11-6","sistemaCantareira","38.6","0.0","34.0","157.3"
"2006-11-6","sistemaAltoTiete","55.5","0.0","10.5","130.3"
"2006-11-6","sistemaGuarapiranga","57.5","0.0","31.0","123.4"
"2006-11-6","sistemaCotia","90.3","0.0","18.2","133.9"
"2006-11-6","sistemaRioGrande","86.5","0.0","35.2","143.1"
"2006-11-6","sistemaRioClaro","65.1","0.1","10.4","204.0"
"2006-11-7","sistemaCantareira","38.4","1.5","35.5","157.3"
"2006-11-7","sistemaAltoTiete","55.2","1.8","12.3","130.3"
"2006-11-7","sistemaGuarapiranga","57.1","0.3","31.3","123.4"
"2006-11-7","sistemaCotia","90.3","12.9","31.1","133.9"
"2006-11-7","sistemaRioGrande","86.5","1.7","36.9","143.1"
"2006-11-7","sistemaRioClaro","64.4","0.2","10.6","204.0"
"2006-11-8","sistemaCantareira","38.2","0.0","35.5","157.3"
"2006-11-8","sistemaAltoTiete","55.1","1.5","13.8","130.3"
"2006-11-8","sistemaGuarapiranga","56.8","1.8","33.1","123.4"
"2006-11-8","sistemaCotia","90.5","0.0","31.1","133.9"
"2006-11-8","sistemaRioGrande","86.5","6.7","43.6","143.1"
"2006-11-8","sistemaRioClaro","66.9","37.8","48.4","204.0"
"2006-11-9","sistemaCantareira","38.0","0.0","35.5","157.3"
"2006-11-9","sistemaAltoTiete","54.9","0.0","13.8","130.3"
"2006-11-9","sistemaGuarapiranga","56.4","0.0","33.1","123.4"
"2006-11-9","sistemaCotia","90.3","0.0","31.1","133.9"
"2006-11-9","sistemaRioGrande","86.5","0.3","43.9","143.1"
"2006-11-9","sistemaRioClaro","67.0","0.7","49.1","204.0"
"2006-11-10","sistemaCantareira","37.8","0.8","36.3","157.3"
"2006-11-10","sistemaAltoTiete","54.8","3.3","17.1","130.3"
"2006-11-10","sistemaGuarapiranga","56.0","4.0","37.1","123.4"
"2006-11-10","sistemaCotia","90.1","3.5","34.6","133.9"
"2006-11-10","sistemaRioGrande","86.2","4.1","48.0","143.1"
"2006-11-10","sistemaRioClaro","66.5","3.9","53.0","204.0"
"2006-11-11","sistemaCantareira","37.5","2.6","39.0","157.3"
"2006-11-11","sistemaAltoTiete","54.7","2.1","19.2","130.3"
"2006-11-11","sistemaGuarapiranga","55.6","0.0","37.1","123.4"
"2006-11-11","sistemaCotia","89.7","0.3","34.9","133.9"
"2006-11-11","sistemaRioGrande","85.9","0.0","48.0","143.1"
"2006-11-11","sistemaRioClaro","66.2","1.9","54.9","204.0"
"2006-11-12","sistemaCantareira","37.2","0.0","39.0","157.3"
"2006-11-12","sistemaAltoTiete","54.5","0.1","19.4","130.3"
"2006-11-12","sistemaGuarapiranga","55.3","0.0","37.1","123.4"
"2006-11-12","sistemaCotia","89.5","0.0","34.9","133.9"
"2006-11-12","sistemaRioGrande","85.9","0.0","48.0","143.1"
"2006-11-12","sistemaRioClaro","65.9","7.8","62.7","204.0"
"2006-11-13","sistemaCantareira","36.9","0.9","39.9","157.3"
"2006-11-13","sistemaAltoTiete","54.4","1.7","21.1","130.3"
"2006-11-13","sistemaGuarapiranga","54.8","1.3","38.4","123.4"
"2006-11-13","sistemaCotia","89.2","4.7","39.6","133.9"
"2006-11-13","sistemaRioGrande","86.2","2.7","50.7","143.1"
"2006-11-13","sistemaRioClaro","65.7","3.9","66.6","204.0"
"2006-11-14","sistemaCantareira","36.7","0.0","39.9","157.3"
"2006-11-14","sistemaAltoTiete","54.3","0.2","21.3","130.3"
"2006-11-14","sistemaGuarapiranga","54.4","0.0","38.4","123.4"
"2006-11-14","sistemaCotia","89.0","0.0","39.6","133.9"
"2006-11-14","sistemaRioGrande","86.2","0.0","50.7","143.1"
"2006-11-14","sistemaRioClaro","65.4","1.4","68.0","204.0"
"2006-11-15","sistemaCantareira","36.5","0.0","39.9","157.3"
"2006-11-15","sistemaAltoTiete","54.2","3.5","24.7","130.3"
"2006-11-15","sistemaGuarapiranga","54.1","0.0","38.4","123.4"
"2006-11-15","sistemaCotia","88.8","0.0","39.6","133.9"
"2006-11-15","sistemaRioGrande","85.7","0.0","50.7","143.1"
"2006-11-15","sistemaRioClaro","65.0","1.6","69.6","204.0"
"2006-11-16","sistemaCantareira","36.3","6.4","46.2","157.3"
"2006-11-16","sistemaAltoTiete","54.1","2.0","26.7","130.3"
"2006-11-16","sistemaGuarapiranga","54.1","0.0","38.4","123.4"
"2006-11-16","sistemaCotia","88.6","0.0","39.6","133.9"
"2006-11-16","sistemaRioGrande","85.7","0.0","50.7","143.1"
"2006-11-16","sistemaRioClaro","64.6","2.6","72.2","204.0"
"2006-11-17","sistemaCantareira","36.0","13.1","59.3","157.3"
"2006-11-17","sistemaAltoTiete","53.9","0.1","26.8","130.3"
"2006-11-17","sistemaGuarapiranga","53.8","0.0","38.4","123.4"
"2006-11-17","sistemaCotia","88.4","0.0","39.6","133.9"
"2006-11-17","sistemaRioGrande","85.1","0.0","50.7","143.1"
"2006-11-17","sistemaRioClaro","64.2","0.1","72.3","204.0"
"2006-11-18","sistemaCantareira","35.8","0.0","59.3","157.3"
"2006-11-18","sistemaAltoTiete","53.7","1.6","28.4","130.3"
"2006-11-18","sistemaGuarapiranga","53.4","0.0","38.4","123.4"
"2006-11-18","sistemaCotia","88.0","0.0","39.6","133.9"
"2006-11-18","sistemaRioGrande","85.1","0.0","50.7","143.1"
"2006-11-18","sistemaRioClaro","63.7","0.0","72.3","204.0"
"2006-11-19","sistemaCantareira","35.5","2.6","62.0","157.3"
"2006-11-19","sistemaAltoTiete","53.5","4.0","32.4","130.3"
"2006-11-19","sistemaGuarapiranga","53.0","4.1","42.5","123.4"
"2006-11-19","sistemaCotia","87.8","3.9","43.5","133.9"
"2006-11-19","sistemaRioGrande","85.1","0.5","51.2","143.1"
"2006-11-19","sistemaRioClaro","63.2","2.4","74.7","204.0"
"2006-11-20","sistemaCantareira","35.6","34.9","96.8","157.3"
"2006-11-20","sistemaAltoTiete","53.7","21.9","54.3","130.3"
"2006-11-20","sistemaGuarapiranga","52.9","19.0","61.5","123.4"
"2006-11-20","sistemaCotia","88.0","19.0","62.5","133.9"
"2006-11-20","sistemaRioGrande","85.4","33.4","84.6","143.1"
"2006-11-20","sistemaRioClaro","63.2","0.0","74.7","204.0"
"2006-11-21","sistemaCantareira","35.6","2.0","98.8","157.3"
"2006-11-21","sistemaAltoTiete","53.8","4.6","58.9","130.3"
"2006-11-21","sistemaGuarapiranga","52.7","2.0","63.5","123.4"
"2006-11-21","sistemaCotia","88.0","0.0","62.5","133.9"
"2006-11-21","sistemaRioGrande","85.7","2.8","87.4","143.1"
"2006-11-21","sistemaRioClaro","64.1","14.8","89.5","204.0"
"2006-11-22","sistemaCantareira","35.6","0.0","98.8","157.3"
"2006-11-22","sistemaAltoTiete","53.8","0.2","59.1","130.3"
"2006-11-22","sistemaGuarapiranga","52.6","0.0","63.5","123.4"
"2006-11-22","sistemaCotia","88.0","0.0","62.5","133.9"
"2006-11-22","sistemaRioGrande","86.0","1.2","88.6","143.1"
"2006-11-22","sistemaRioClaro","65.0","0.7","90.2","204.0"
"2006-11-23","sistemaCantareira","35.4","0.0","98.8","157.3"
"2006-11-23","sistemaAltoTiete","53.7","0.1","59.1","130.3"
"2006-11-23","sistemaGuarapiranga","52.3","0.0","63.5","123.4"
"2006-11-23","sistemaCotia","88.0","0.0","62.5","133.9"
"2006-11-23","sistemaRioGrande","86.0","0.0","88.6","143.1"
"2006-11-23","sistemaRioClaro","65.0","0.0","90.2","204.0"
"2006-11-24","sistemaCantareira","35.2","0.0","98.8","157.3"
"2006-11-24","sistemaAltoTiete","53.5","0.1","59.2","130.3"
"2006-11-24","sistemaGuarapiranga","52.1","0.0","63.5","123.4"
"2006-11-24","sistemaCotia","87.6","0.0","62.5","133.9"
"2006-11-24","sistemaRioGrande","85.7","0.0","88.6","143.1"
"2006-11-24","sistemaRioClaro","64.5","0.0","90.2","204.0"
"2006-11-25","sistemaCantareira","35.0","4.4","103.2","157.3"
"2006-11-25","sistemaAltoTiete","53.3","5.5","64.7","130.3"
"2006-11-25","sistemaGuarapiranga","51.8","6.8","70.3","123.4"
"2006-11-25","sistemaCotia","87.1","0.0","62.5","133.9"
"2006-11-25","sistemaRioGrande","85.1","0.0","88.6","143.1"
"2006-11-25","sistemaRioClaro","63.8","0.0","90.2","204.0"
"2006-11-26","sistemaCantareira","35.0","22.2","125.4","157.3"
"2006-11-26","sistemaAltoTiete","53.7","40.0","104.7","130.3"
"2006-11-26","sistemaGuarapiranga","52.3","53.0","123.3","123.4"
"2006-11-26","sistemaCotia","88.4","13.8","76.3","133.9"
"2006-11-26","sistemaRioGrande","87.4","93.0","181.6","143.1"
"2006-11-26","sistemaRioClaro","63.6","30.6","120.8","204.0"
"2006-11-27","sistemaCantareira","35.1","26.6","152.0","157.3"
"2006-11-27","sistemaAltoTiete","54.3","1.9","106.6","130.3"
"2006-11-27","sistemaGuarapiranga","53.0","3.8","127.1","123.4"
"2006-11-27","sistemaCotia","89.5","16.3","92.6","133.9"
"2006-11-27","sistemaRioGrande","88.7","4.2","185.8","143.1"
"2006-11-27","sistemaRioClaro","64.0","26.0","146.8","204.0"
"2006-11-28","sistemaCantareira","35.1","8.2","160.2","157.3"
"2006-11-28","sistemaAltoTiete","54.8","5.7","112.3","130.3"
"2006-11-28","sistemaGuarapiranga","54.5","58.0","185.1","123.4"
"2006-11-28","sistemaCotia","91.2","30.2","122.8","133.9"
"2006-11-28","sistemaRioGrande","89.6","2.7","188.5","143.1"
"2006-11-28","sistemaRioClaro","64.0","0.2","147.0","204.0"
"2006-11-29","sistemaCantareira","35.1","4.2","164.4","157.3"
"2006-11-29","sistemaAltoTiete","55.4","20.1","132.4","130.3"
"2006-11-29","sistemaGuarapiranga","55.2","17.2","202.3","123.4"
"2006-11-29","sistemaCotia","92.0","6.0","128.8","133.9"
"2006-11-29","sistemaRioGrande","90.4","17.0","205.5","143.1"
"2006-11-29","sistemaRioClaro","64.0","0.0","147.0","204.0"
"2006-11-30","sistemaCantareira","35.4","20.0","184.5","157.3"
"2006-11-30","sistemaAltoTiete","56.1","30.6","163.0","130.3"
"2006-11-30","sistemaGuarapiranga","57.7","40.3","242.6","123.4"
"2006-11-30","sistemaCotia","94.2","69.0","197.8","133.9"
"2006-11-30","sistemaRioGrande","91.2","40.0","245.5","143.1"
"2006-11-30","sistemaRioClaro","64.2","8.2","155.2","204.0"
"2006-12-1","sistemaCantareira","35.4","1.7","1.7","222.5"
"2006-12-1","sistemaAltoTiete","56.9","16.7","16.7","187.5"
"2006-12-1","sistemaGuarapiranga","59.9","4.0","4.0","174.9"
"2006-12-1","sistemaCotia","96.2","2.8","2.8","176.2"
"2006-12-1","sistemaRioGrande","91.9","13.1","13.1","191.1"
"2006-12-1","sistemaRioClaro","65.9","25.3","25.3","258.6"
"2006-12-2","sistemaCantareira","35.3","0.0","1.7","222.5"
"2006-12-2","sistemaAltoTiete","57.3","0.0","16.7","187.5"
"2006-12-2","sistemaGuarapiranga","61.9","0.0","4.0","174.9"
