"data","sistema","vabs","vrel","vmax","afluente","descarregada","MLT","aflu_MLT","aflu_max","vazao_anterior","vazao_mediames","retirada"
"2015-02-05","RioClaro",4.10,30.0,13.67,3.54,1.31,3.76,94.2,2.99,3.31,3.76,3.31
"2015-02-06","Cantareira",53.40,5.4,982.07,45.09,0.77,72.90,61.9,163.27,15.24,14.28,16.01
"2015-02-06","AltoTiete",66.24,11.5,573.81,48.19,9.75,27.56,180.3,70.93,9.46,10.40,9.60
"2015-02-06","Guarapiranga",85.21,49.8,171.19,48.32,0.00,21.17,228.2,49.00,14.26,14.93,14.26
"2015-02-06","Cotia",5.04,30.6,16.50,4.67,0.99,2.27,205.8,3.86,0.82,0.76,1.81
"2015-02-06","RioGrande",85.73,76.4,112.18,21.62,0.00,9.65,224.0,23.88,4.78,4.92,4.78
"2015-02-06","RioClaro",4.15,30.4,13.67,4.46,2.60,3.76,118.5,2.99,3.87,3.78,3.87
"2015-02-07","Cantareira",54.83,5.6,982.07,30.37,0.64,72.90,41.7,163.27,15.12,14.42,15.76
"2015-02-07","AltoTiete",69.30,12.1,573.81,48.24,9.80,27.56,178.3,70.93,9.96,10.32,9.69
"2015-02-07","Guarapiranga",87.50,51.1,171.19,40.69,0.00,21.17,192.2,49.00,14.23,14.81,14.23
"2015-02-07","Cotia",5.31,32.2,16.50,4.28,0.06,2.27,188.6,3.86,1.06,0.81,1.12
"2015-02-07","RioGrande",87.69,78.2,112.18,27.46,0.00,9.65,284.5,23.88,4.75,4.89,4.75
"2015-02-07","RioClaro",4.22,30.9,13.67,7.85,3.19,3.76,208.7,2.99,3.93,3.80,3.93
"2015-02-08","Cantareira",56.32,5.7,982.07,31.90,0.47,72.90,43.8,163.27,13.69,14.31,14.16
"2015-02-08","AltoTiete",70.98,12.4,573.81,30.55,7.59,27.56,110.8,70.93,10.19,10.31,8.28
"2015-02-08","Guarapiranga",89.57,52.3,171.19,38.86,0.00,21.17,183.6,49.00,14.85,14.82,14.85
"2015-02-08","Cotia",5.37,32.6,16.50,1.58,0.06,2.27,69.8,3.86,0.84,0.81,0.89
"2015-02-08","RioGrande",88.52,78.9,112.18,14.29,0.00,9.65,148.1,23.88,4.74,4.87,4.74
"2015-02-08","RioClaro",4.24,31.0,13.67,3.76,3.44,3.76,100.1,2.99,3.94,3.82,3.94
"2015-02-09","Cantareira",57.77,5.9,982.07,30.76,0.47,72.90,42.2,163.27,13.62,14.23,14.09
"2015-02-09","AltoTiete",72.02,12.6,573.81,25.34,7.48,27.56,91.9,70.93,10.68,10.35,9.13
"2015-02-09","Guarapiranga",91.43,53.4,171.19,35.73,0.00,21.17,168.8,49.00,14.24,14.75,14.24
"2015-02-09","Cotia",5.45,33.1,16.50,1.71,0.06,2.27,75.1,3.86,0.72,0.80,0.78
"2015-02-09","RioGrande",88.35,78.8,112.18,2.84,0.00,9.65,29.4,23.88,4.75,4.85,4.75
"2015-02-09","RioClaro",4.26,31.1,13.67,3.30,1.86,3.76,87.8,2.99,3.94,3.84,3.94
"2015-02-10","Cantareira",59.47,6.1,982.07,34.97,0.86,72.90,48.0,163.27,14.34,14.24,15.20
"2015-02-10","AltoTiete",72.71,12.7,573.81,17.59,7.48,27.56,75.3,70.93,10.28,10.34,15.61
"2015-02-10","Guarapiranga",92.83,54.2,171.19,30.61,0.00,21.17,144.6,49.00,14.40,14.71,14.40
"2015-02-10","Cotia",5.49,33.3,16.50,1.28,0.06,2.27,56.5,3.86,0.76,0.80,0.82
"2015-02-10","RioGrande",88.35,78.8,112.18,4.91,0.00,9.65,50.8,23.88,4.91,4.86,4.91
"2015-02-10","RioClaro",4.27,31.3,13.67,3.29,0.89,3.76,87.6,2.99,3.94,3.85,3.94
"2015-02-11","Cantareira",62.70,6.4,982.07,52.17,0.67,72.90,71.6,163.27,13.64,14.18,14.31
"2015-02-11","AltoTiete",74.27,12.9,573.81,30.07,7.48,27.56,111.8,70.93,10.28,10.34,13.53
"2015-02-11","Guarapiranga",94.24,55.0,171.19,31.11,0.00,21.17,147.0,49.00,14.83,14.72,14.83
"2015-02-11","Cotia",5.56,33.7,16.50,1.51,0.06,2.27,66.5,3.86,0.75,0.79,0.81
"2015-02-11","RioGrande",88.85,79.2,112.18,10.55,0.00,9.65,109.3,23.88,4.80,4.85,4.80
"2015-02-11","RioClaro",4.29,31.4,13.67,3.52,0.81,3.76,93.7,2.99,4.04,3.87,4.04
"2015-02-12","Cantareira",65.72,6.7,982.07,50.29,0.47,72.90,69.0,163.27,14.24,14.19,14.71
"2015-02-12","AltoTiete",75.79,13.2,573.81,34.36,6.25,27.56,106.6,70.93,10.44,10.37,15.67
"2015-02-12","Guarapiranga",94.47,55.2,171.19,16.56,0.00,21.17,78.2,49.00,13.84,14.64,13.84
"2015-02-12","Cotia",5.66,34.3,16.50,1.99,0.06,2.27,87.8,3.86,0.76,0.79,0.81
"2015-02-12","RioGrande",89.51,79.8,112.18,12.48,0.00,9.65,129.3,23.88,4.78,4.85,4.78
